date,tweet,sentiment
Fri Mar 23 01:30:27 +0000 2018,#XEM Price is 0.00003330 (-0.00000044) #BTC / 0.286412 (-0.00641) #USD. Market rank is 13. #nem #bitcoin #blockchain,-1.0
Fri Mar 23 01:30:28 +0000 2018,#EOS Price is 0.00077699 (-0.00001417) #BTC / 6.69056 (-0.17639) #USD. Market rank is 7. #eos #bitcoin #blockchain,-1.0
Fri Mar 23 01:30:29 +0000 2018,#ADA Price is 0.00002276 (-0.00000021) #BTC / 0.195699 (-0.00371) #USD. Market rank is 6. #cardano #bitcoin #blockchain,-1.0
Fri Mar 23 01:30:29 +0000 2018,#DASH Price is 0.0472481 (-0.00022870) #BTC / 406.329 (-5.75100) #USD. Market rank is 12. #dash #bitcoin #blockchain,-1.0
Fri Mar 23 01:30:30 +0000 2018,#SUB Price is 0.00004793 (-0.00000036) #BTC / 0.412197 (-0.00752) #USD. Market rank is 114. #substratum #bitcoin #blockchain,-1.0
Fri Mar 23 01:30:34 +0000 2018,Current price of Bitcoin is $8704.67 #Bitcoin #Bithound,0.0
Fri Mar 23 01:30:45 +0000 2018,What’s up with them bitcoin wallets... y’all been quiet lately.. talk to me,-1.0
Fri Mar 23 01:30:58 +0000 2018,"⚜ Status Update: Tracking 314 Bitcoin addresses with a current balance of 162.65K BTC / 1.40B USD
#bitcoin #cryptopaymon 🤖",0.0
Fri Mar 23 01:31:06 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:31:11 +0000 2018,@rogerkver @Falkvinge isn't he the guy who put the Child Porn on Bitcoin blockchain?,0.0
Fri Mar 23 01:31:14 +0000 2018,"Hello humans, #Bitcoin is currently around $8644.33 as of Thu Mar 22 20:31:10 CDT 2018",0.0
Fri Mar 23 01:31:36 +0000 2018,@mohsen1987 @BTCTN Time to unsubscribe from Roger controlled Twitter account @BTCTN #bitcoin,0.0
Fri Mar 23 01:31:58 +0000 2018,"@thealicemoon twitter, instagram, my bike apps, and all my bitcoin apps LOLz",0.0
Fri Mar 23 01:31:59 +0000 2018,@Blockchain_Jay @Altcoinbuzzio So why is bitcoin such a shithead?,0.0
Fri Mar 23 01:32:08 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:32:22 +0000 2018,"#Bitcoin is based on #blockchain. A public ledger of transactions that's safe, huge potential to be future currency. #bitcoinminer",1.0
Fri Mar 23 01:32:26 +0000 2018,"Fri Mar 23 02:31:58 2018 (18:26)
USD : 8596.62
Wght: 0.43
Blk#: 514746
Size: 924.5 KB
TXs:  2069
Pool: 47 (0.0 MB)
#bitcoin",0.0
Fri Mar 23 01:32:28 +0000 2018,@JessicaHuseman He's going to create a bitcoin-economy sovereign nation Web site called Bannsylvania?,0.0
Fri Mar 23 01:32:37 +0000 2018,bitcoin: the movie,0.0
Fri Mar 23 01:32:43 +0000 2018,@ezbreh @altcointhoreau easy.. sell house when 3k and buy more bitcoin,1.0
Fri Mar 23 01:33:09 +0000 2018,"$BTC #bitcoin 
Scalp trade entered: $8580",0.0
Fri Mar 23 01:33:13 +0000 2018,"@thecryptokidd @rogerkver @Falkvinge Be carefull, bitcoin ticker is not $BCH, that's the ticker for bcash",0.0
Fri Mar 23 01:33:24 +0000 2018,New #bitcoin block 00000000000000000048e6d5fc56c1eb43530236193bd8bec8101caf8f2befd7 mined at height 514746.,1.0
Fri Mar 23 01:33:42 +0000 2018,So @rocketman_ai  you like #Bitcoin &amp; #Crypto Cool 👍🏻 Great to connect RocketMan much appreciated,1.0
Fri Mar 23 01:33:57 +0000 2018,@rawnstet I didn't know you were into bitcoin!!,0.0
Fri Mar 23 01:34:54 +0000 2018,"Go home, Bitcoin, you’re drunk.",-1.0
Fri Mar 23 01:34:58 +0000 2018,Never bring up #bitcoin during a bachelor party......  @skutty21 @stvnclmnt @Sussy28,0.0
Fri Mar 23 01:35:29 +0000 2018,#bitcoin -- to all you traders prolonging progress. Time to let it fall and the market to consolidate. #letitfall,0.0
Fri Mar 23 01:35:41 +0000 2018,"Your bet, your rules! This is how says @bethereumteam #bethereum #bitcoin #news #crypto #blockchain #betting #tokensupply #bthr",0.0
Fri Mar 23 01:35:57 +0000 2018,"Your bet, your rules! This is how says Bethereum #bethereum #bitcoin #news #crypto #blockchain #betting #tokensupply #bthr",0.0
Fri Mar 23 01:35:57 +0000 2018,"☄ Status Update: Tracking 314 Bitcoin addresses with a current balance of 162.65K BTC / 1.40B USD
#bitcoin #cryptopaymon 🤖",0.0
Fri Mar 23 01:36:58 +0000 2018,"What will the eventual, full-blown, Hollywood movie about Bitcoin be called? 

My guess:

""Holders""

#BTC #cryptocurrencies",0.0
Fri Mar 23 01:37:13 +0000 2018,"The current price of Bitcoin is $8666.39.
The current price of BCash is $1007.41, or 0.116903 BTC",0.0
Fri Mar 23 01:37:39 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:37:45 +0000 2018,Bitcoin will be succesful because it's not beholden to quarterly earnings calls or four year political cycles.,0.0
Fri Mar 23 01:38:05 +0000 2018,@cryptorick_ That's the only reason Bitcoin exists..,0.0
Fri Mar 23 01:38:22 +0000 2018,"Bitcoin will be succesful because it's not beholden to quarterly earnings calls or four year political cycles.

Two-time preference.",0.0
Fri Mar 23 01:38:28 +0000 2018,"@MrHodl @rogerkver @Falkvinge #Bitcoin touched @rogerkver somewhere, that is why he hates it. All makes sense now.",0.0
Fri Mar 23 01:39:17 +0000 2018,Bitcoin news sentiment changed to Negative in the last hour #bitcoin #bitsmart,-1.0
Fri Mar 23 01:39:28 +0000 2018,"It is a exiting news. I hope it will be a great project.
#CCA #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale",1.0
Fri Mar 23 01:39:28 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:39:33 +0000 2018,"Correcting wrong or strange Kanji Tattoo designs.
1 revision ＝ 0.00005bitcoin
Give me DM or reply.
#Japanese #Kanji #tattoo #bitcoin",-1.0
Fri Mar 23 01:39:59 +0000 2018,Bitcoin as a response to Woke Capital ascending to banking infrastructure. God Bless programming,0.0
Fri Mar 23 01:40:01 +0000 2018,"BTC-KORE AskRate: 0.00035205 #Bittrex  #KORE $KORE #Kore #altcoin #bitcoin #cryptocurrencies
 ♥ FOLLOW for PROFIT",1.0
Fri Mar 23 01:40:04 +0000 2018,"1 bitcoin = $8631.56 / 7005.805€
1 bitcoin-cash = $1007.08 / 817.396€
1 ethereum = $533.447 / 432.972€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 01:40:10 +0000 2018,Ready Player One is a synonym for bitcoin,1.0
Fri Mar 23 01:40:30 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:40:32 +0000 2018,"Yes, I'm reading all the updated exchange TOU's. But I'm sure as hell not liking it. #bitcoin.",1.0
Fri Mar 23 01:41:10 +0000 2018,@TradeSatoshi Deposited some bitcoin a couple of hours ago. Still hasn’t shown!,0.0
Fri Mar 23 01:41:21 +0000 2018,"฿ value over 3 months: --39.23%, ($-5558.76) [Currently  $8611.245] #bitcoin",0.0
Fri Mar 23 01:41:38 +0000 2018,@fixcars *the evolved bitcoin markets*,0.0
Fri Mar 23 01:42:21 +0000 2018,"Cityof Atlanta has a cyber attacker?
locked them out of accounts for ransom in bitcoin or sumn lol",1.0
Fri Mar 23 01:43:57 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:44:51 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:45:06 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:45:12 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:45:39 +0000 2018,"@monkeytwn Make 10, buy 10 bitcoin",0.0
Fri Mar 23 01:45:55 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:46:35 +0000 2018,I’d also conservatory estimate 22.5% bitcoin dominance which is 30K. If $btc dominance is 40% it’s 50K,0.0
Fri Mar 23 01:46:47 +0000 2018,@Blockchain_Jay Bitcoin,0.0
Fri Mar 23 01:46:55 +0000 2018,@stephanlivera I always bribe politicians in Bitcoin!,0.0
Fri Mar 23 01:47:09 +0000 2018,"*remembers having millions of neopoints on account*

...

alexa are neopoints and bitcoin the same thing",0.0
Fri Mar 23 01:47:20 +0000 2018,Please help our Crypto Community continue to grow!! ⚓️💙 Follow us @Crypt0_Couple!! #Litecoin #bitcoin #help #SOS,0.0
Fri Mar 23 01:48:09 +0000 2018,BITCOIN IS AT 8598.665,0.0
Fri Mar 23 01:48:54 +0000 2018,"#BinaryFest #BinaryOptions #Forex #Bitcoin #MakeMoney, How to Choose the Best Forex Broker For You...",1.0
Fri Mar 23 01:49:06 +0000 2018,@coindesk Would be curious to see how this actually works #btc #bitcoin,-1.0
Fri Mar 23 01:49:13 +0000 2018,"The Robot can tell the price movements in the next few seconds, that's why it's easy to win much money very fast. #BestEA #Bitcoin",1.0
Fri Mar 23 01:49:47 +0000 2018,"@Stephen81183184 @YouTube Lol the guys does bad investment on bitcoin, and tries to gives some on Linda. 1000x!!! Where do i sign lol",1.0
Fri Mar 23 01:50:04 +0000 2018,"1 bitcoin = $8630.0 / 7004.539€
1 bitcoin-cash = $1005.0 / 815.708€
1 ethereum = $533.418 / 432.948€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 01:50:18 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:50:28 +0000 2018,Using my telepathic powers to make bitcoin violate this 1H bear flag. You’ll see.,0.0
Fri Mar 23 01:50:41 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:50:45 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:50:46 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:51:33 +0000 2018,@ericgarland Was Bitcoin involved in the laundering of campaign money.,0.0
Fri Mar 23 01:51:34 +0000 2018,@ruzannaroz @brian_lovin That’s the one! You win all my bitcoin! Sorry that I don’t own any....,1.0
Fri Mar 23 01:51:47 +0000 2018,@jaykelly26 👍BBC is much more trustworthy  I still don't understand shite about bitcoin tho,1.0
Fri Mar 23 01:51:52 +0000 2018,@ericgarland Was Bitcoin involved in the laundering of campaign money?,0.0
Fri Mar 23 01:51:52 +0000 2018,"Delete Facebook, become a walking bitcoin.",0.0
Fri Mar 23 01:52:32 +0000 2018,@cz_binance @brazvan93 I can't wait for the day where Bitcoin is resilient enough to shrug off bullshit like this.,0.0
Fri Mar 23 01:52:47 +0000 2018,@Trader_Dante Am only interested in your 24k gold bitcoin toilet flush button,1.0
Fri Mar 23 01:52:52 +0000 2018,"Optimal tx fee: 0 satoshi per byte. 
BTC : $8604 / €6974 / £6092 @ Block 514746. 
Market Cap: 147.33B USD. #Bitcoin #ビットコイン",0.0
Fri Mar 23 01:52:58 +0000 2018,Bitcoin is on its way to be at 7k or lower in a couple of days. XRP can go to 0.51 #Btc #bitcoin #Crypto #XRP #Ripple,0.0
Fri Mar 23 01:54:29 +0000 2018,"Wow my tweet is getting deleted about @usbank not processing crypto transactions? What’s actually going on... 

#crypto
#BTCUSD 
#bitcoin",1.0
Fri Mar 23 01:54:42 +0000 2018,"@el33th4xor Theres plenty - however, they only take legitimate Bitcoin. Not Btrash. Unlucky for you.",0.0
Fri Mar 23 01:54:56 +0000 2018,#Bitcoin is an automated third party.,0.0
Fri Mar 23 01:55:29 +0000 2018,@matthiasochs13 @LaneSnyder22 he's working with responsive blockchain artificial intelligence and gets paid in bitcoin,-1.0
Fri Mar 23 01:55:37 +0000 2018,"My goal is to inspire a new generation of Bitcoin shitposters, so I can fade away and dissappear into the background....",1.0
Fri Mar 23 01:55:43 +0000 2018,"""Increasing the Bitcoin blocksize was the most important step, but it's one among many.""

- Emin Gün Sirer @Satoshis_Vision Conference",1.0
Fri Mar 23 01:55:49 +0000 2018,"@el33th4xor 'hey all look at me im a nice guy donating to charity with Bitcoin Cash - see, we're the good guys'. You make me sick.",1.0
Fri Mar 23 01:55:58 +0000 2018,Bitcoin is simply an automated third party.,0.0
Fri Mar 23 01:55:59 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:56:01 +0000 2018,I feel that bitcoin is ridiculous and that's excellent,1.0
Fri Mar 23 01:56:48 +0000 2018,nerds still screeching about Bitcoin on my TL 🤪🤪🤪,0.0
Fri Mar 23 01:56:59 +0000 2018,Ecuador the only country in the world where you can buy real estate with BTC and ETH contact me. @Bitcoin @ethereum @bitcoingold @BITCOlN,1.0
Fri Mar 23 01:57:14 +0000 2018,"third speaker @Satoshis_Vision @el33th4xor 

#BitcoinNG
""a roadmap for how I believe #bitcoin can scale.""",0.0
Fri Mar 23 01:57:20 +0000 2018,Have you invested in Bitcoin or any other cryptocurrency?,-1.0
Fri Mar 23 01:57:27 +0000 2018,"The Thrive Labs Team is launching a revolutionary Premium Decentralized Advertising Marketplace.
#thrive #ico #ethereum #bitcoin",0.0
Fri Mar 23 01:57:34 +0000 2018,"This coin exchange crap is dumb.
Exchange burn - 1/1 crap 
Does bitcoin or Litecoin do this crap. Not easy for all of us to exchange",-1.0
Fri Mar 23 01:57:35 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:57:36 +0000 2018,@alamin24 @Bitcoin It will be more advanced in the future!!,1.0
Fri Mar 23 01:57:41 +0000 2018,@sabrina_nellie_ Bitcoin or another cryptocurrency,0.0
Fri Mar 23 01:57:52 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:57:55 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:58:14 +0000 2018,@zucando ??? I love #bitcoin #ethereum and #Litecoin,1.0
Fri Mar 23 01:58:27 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 01:59:03 +0000 2018,Valores | dolar R$3.3019 | BITCOIN(MCDTBC) R$30499.00000000 | BITCOIN(BLCHAIN) R$28551.67 | LITECOIN(MCDTBC) R$577.10000000,0.0
Fri Mar 23 01:59:11 +0000 2018,"Good question:  which has more attributes of money or currency -- Bitcoin, or Amazon gift cards?   Its close call.",1.0
Fri Mar 23 02:00:00 +0000 2018,"Bad news: Bitcoin on the decline.
Current Rate: 8611.88 USD = 1 BTC",-1.0
Fri Mar 23 02:00:00 +0000 2018,"@ #1, Bitcoin with unit price of $8,633.16, market cap of $146,196,624,986 (44.07%), and 24 hr vol. of $5,424,050,000 (37.37%)",0.0
Fri Mar 23 02:00:01 +0000 2018,"Mar 22, 2018 07:00PM #Bitcoin Price:
USD 8732.51 | EUR 7060.80 | JPY 933609.45",0.0
Fri Mar 23 02:00:01 +0000 2018,"Bitcoin - BTC
Price: $8,633.16
Change in 1h: -0.85%
Market cap: $146,196,624,986.00
Ranking: 1
#Bitcoin #BTC",0.0
Fri Mar 23 02:00:02 +0000 2018,"Average Bitcoin market price is: USD 8,611.88, EUR 6,990.94",-1.0
Fri Mar 23 02:00:02 +0000 2018,"Bitcoin:$8633.16
Ethereum:$534.243
Bitcoin Cash:$1003.27
Litecoin:$162.158
Ripple:$0.650443
IOTA:$1.31164",0.0
Fri Mar 23 02:00:02 +0000 2018,Current BTC Dominance: 44.12% #Bitcoin #Altcoin #Cryptocurrency,0.0
Fri Mar 23 02:00:03 +0000 2018,"1 bitcoin = $8643.3 / 7015.334€
1 bitcoin-cash = $1003.27 / 814.304€
1 ethereum = $534.243 / 433.618€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 02:00:06 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 02:00:09 +0000 2018,@PardonMyTake Are we still supporting bitcoin 2 gen now,1.0
Fri Mar 23 02:00:11 +0000 2018,"$BTC 💵 price: $8633.16 1.00000BTC 
1h: -0.85% 🔻 
1d: -4.71% 🔻 
7d: +4.90% 📈 
👾 #Bitcoin 24h volume: $5,424,050,000",0.0
Fri Mar 23 02:00:13 +0000 2018,"1 #BTC (#Bitcoin) quotes:
$8584.17/$8586.66 #Bitstamp
$8583.54/$8591.87 #Kraken
⇢$-3.12/$7.70
$8559.49/$8645.52 #Coinbase
⇢$-27.17/$61.35",0.0
Fri Mar 23 02:00:23 +0000 2018,"Should you buy or sell today? Check our YouTube channel! We analyze over 30 pairs, also Gold, Silver, Oil and Bitcoin! #LowRisk",0.0
Fri Mar 23 02:00:28 +0000 2018,#SUB Price is 0.00004854 (+0.00000061) #BTC / 0.417313 (+0.00512) #USD. Market rank is 112. #substratum #bitcoin #blockchain,-1.0
Fri Mar 23 02:00:30 +0000 2018,#ADA Price is 0.00002266 (-0.00000010) #BTC / 0.194882 (-0.00082) #USD. Market rank is 6. #cardano #bitcoin #blockchain,-1.0
Fri Mar 23 02:00:30 +0000 2018,"BTC hourly update
$8618.00    |    -0.0082%📉
$BTC #BTCUSD #Bitcoin",0.0
Fri Mar 23 02:00:31 +0000 2018,#DASH Price is 0.0472347 (-0.00001340) #BTC / 406.28 (-0.04900) #USD. Market rank is 12. #dash #bitcoin #blockchain,-1.0
Fri Mar 23 02:00:31 +0000 2018,#EOS Price is 0.0007845 (+0.00000751) #BTC / 6.74772 (+0.05716) #USD. Market rank is 7. #eos #bitcoin #blockchain,-1.0
Fri Mar 23 02:00:31 +0000 2018,#XEM Price is 0.00003374 (+0.00000044) #BTC / 0.290085 (+0.00367) #USD. Market rank is 13. #nem #bitcoin #blockchain,-1.0
Fri Mar 23 02:00:35 +0000 2018,2018-03-23 02:00 UTC Bitcoin Price: 8608.76 USD,0.0
Fri Mar 23 02:00:53 +0000 2018,"#Bitcoin $8,593.00 v #BitcoinCash $999.26 (BTC/BCH 8.6), Avg Transaction fee for #Bitcoin ~$1.32 v #BitcoinCash ~$0.10 - 2018/03/23 11:00JST",0.0
Fri Mar 23 02:01:25 +0000 2018,@APompliano brother can you please give me the definitive source for someone who knows nothing on bitcoin and would like to know everything?,0.0
Fri Mar 23 02:02:25 +0000 2018,#Bitcoin Price 8584.17 USD via Chain,0.0
Fri Mar 23 02:02:30 +0000 2018,"Bitcoin percentage of market cap: 44.12 %
#BPOMC #Bitcoin #Altcoin #Blockchain #Cryptocurrency #Dominance",0.0
Fri Mar 23 02:02:35 +0000 2018,Current price of Bitcoin is $8584.17,0.0
Fri Mar 23 02:02:40 +0000 2018,Current price of Bitcoin is $8584.17 #Bitcoin #Bithound,0.0
Fri Mar 23 02:02:54 +0000 2018,@BarroniBaloney @synningsaint @Bella_ofA @BelleReaver Oh &amp; about that bitcoin bounty.....,0.0
Fri Mar 23 02:03:05 +0000 2018,@silveragorism @Bitcoin @signalapp @myWickr @Samsung @tipprbot Thank you so much for the support!,1.0
Fri Mar 23 02:03:09 +0000 2018,Current price of Bitcoin is $8584.17,0.0
Fri Mar 23 02:03:16 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 02:03:16 +0000 2018,‼️$BTC‼️ Bitcoin is now $8584.17,0.0
Fri Mar 23 02:03:26 +0000 2018,Current price of $Bitcoin is $8584.17 via #Chain,0.0
Fri Mar 23 02:03:27 +0000 2018,Bitcoin 8584.17 $,0.0
Fri Mar 23 02:03:29 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 02:04:09 +0000 2018,Current price of Bitcoin is $8584.17.,0.0
Fri Mar 23 02:04:11 +0000 2018,Current price of #Bitcoin is $8584.17 via Chain #BTCUSD #cryptocurrencies #blockchain,0.0
Fri Mar 23 02:04:12 +0000 2018,BTC $8643.30 Down -$77.72 -0.90% in the last hour #bitcoin #bitsmart,-1.0
Fri Mar 23 02:04:14 +0000 2018,New #bitcoin block 0000000000000000004a17ad7123b0eae9c15cabf7951ad24c44dba46ec20606 mined at height 514747.,1.0
Fri Mar 23 02:04:17 +0000 2018,Current price of Bitcoin is $8584.17 “Like” if thats good for you and “retweet” if thats not good for you #bitcoin #btc #bitcoinprice,1.0
Fri Mar 23 02:04:28 +0000 2018,Current price of #Bitcoin is $8584.17,0.0
Fri Mar 23 02:04:47 +0000 2018,"Fri Mar 23 03:03:26 2018 (31:28)
USD : 8608.67
Wght: 0.43
Blk#: 514747
Size: 1107.3 KB
TXs:  3026
Pool: 363 (0.6 MB)
#bitcoin",0.0
Fri Mar 23 02:05:19 +0000 2018,Bitcoin will have a really big move soon and I don't think it will be pretty. Make sure you guys are sitting in nice profits.,1.0
Fri Mar 23 02:05:27 +0000 2018,"f95cc0f66da4f837449df758f41a5d732345088decf2a29ebafcd80bbf52c8aa/1
says: Moving Mbit!
#opreturn #bitcoin",0.0
Fri Mar 23 02:05:31 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 02:06:17 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 02:06:29 +0000 2018,"I really wanna China vs USA financial war can fully on, I don't care who wins, but expect a huge pump in bitcoin, cuz we like chaos 🌚",1.0
Fri Mar 23 02:06:40 +0000 2018,@BradSherman did you tell him bitcoin is terror,0.0
Fri Mar 23 02:06:45 +0000 2018,"@WeareThrivelabs #thrive #ico #ethereum #bitcoin
Welcome to ICO project! My best recommendation for you! Participate now!",1.0
Fri Mar 23 02:08:06 +0000 2018,Blaming #bitcoin for #ransomware attacks is like #blaming the #dollar when a #bank is #robbed.,0.0
